Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	aliquot	category	collection_date	geo_loc_name	host	isolation_source	lat_lon	timepoint	tissue	type_sequence	Consent	Platform	ref_biomaterial	rel_to_oxygen	samp_collect_device	samp_mat_process	samp_size	source_material_id
RNA-Seq	150	PRJNA521342	SAMN10884109		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347356	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1231	538	Mus musculus	2019-11-28	SRR8545254	SRS4339160	SRP184498	GSM3593847									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884108		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5347357	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	2174	943	Mus musculus	2019-11-28	SRR8545255	SRS4339165	SRP184498	GSM3593848									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884107		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347358	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1460	630	Mus musculus	2019-11-28	SRR8545256	SRS4339164	SRP184498	GSM3593849									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884106		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5347359	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	2878	1242	Mus musculus	2019-11-28	SRR8545257	SRS4339166	SRP184498	GSM3593850									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884105		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347360	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1600	694	Mus musculus	2019-11-28	SRR8545258	SRS4339167	SRP184498	GSM3593851									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884104		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347361	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1770	768	Mus musculus	2019-11-28	SRR8545259	SRS4339168	SRP184498	GSM3593852									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884103		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347362	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1367	589	Mus musculus	2019-11-28	SRR8545260	SRS4339169	SRP184498	GSM3593853									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884102		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5347363	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1593	690	Mus musculus	2019-11-28	SRR8545261	SRS4339170	SRP184498	GSM3593854									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884101		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347364	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1678	734	Mus musculus	2019-11-28	SRR8545262	SRS4339171	SRP184498	GSM3593855									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884100		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347365	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1646	712	Mus musculus	2019-11-28	SRR8545263	SRS4339173	SRP184498	GSM3593856									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884099		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347366	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1594	693	Mus musculus	2019-11-28	SRR8545264	SRS4339172	SRP184498	GSM3593857									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884098		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347367	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1062	466	Mus musculus	2019-11-28	SRR8545265	SRS4339174	SRP184498	GSM3593858									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884097		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347368	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1222	530	Mus musculus	2019-11-28	SRR8545266	SRS4339175	SRP184498	GSM3593859									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884096		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347369	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1481	636	Mus musculus	2019-11-28	SRR8545267	SRS4339178	SRP184498	GSM3593860									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884095		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347370	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1665	716	Mus musculus	2019-11-28	SRR8545268	SRS4339176	SRP184498	GSM3593861									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884127		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347371	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1537	665	Mus musculus	2019-11-28	SRR8545269	SRS4339177	SRP184498	GSM3593862									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884126		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347372	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1343	577	Mus musculus	2019-11-28	SRR8545270	SRS4339179	SRP184498	GSM3593863									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884125		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347373	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1424	618	Mus musculus	2019-11-28	SRR8545271	SRS4339180	SRP184498	GSM3593864									bone marrow		public	ILLUMINA						
RNA-Seq	150	PRJNA521342	SAMN10884124		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5347374	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-02-07	1314	572	Mus musculus	2019-11-28	SRR8545272	SRS4339181	SRP184498	GSM3593865									bone marrow		public	ILLUMINA						
RNA-Seq	151	PRJNA580481	SAMN13160368	Human	SCILIFELAB	fastq sra	gs s3	gs.US s3.us-east-1	SRX7076212	0	NextSeq 500	PAIRED	PolyA	TRANSCRIPTOMIC	1	2019-10-30	12524	5581	Homo sapiens	2019-12-31	SRR10368218	SRS5592097	SRP227528	RA_A_1									Synovium		public	ILLUMINA						
RNA-Seq	53	PRJNA580481	SAMN13160369	Human	SCILIFELAB	fastq sra	gs s3	gs.US s3.us-east-1	SRX7101777	0	NextSeq 500	PAIRED	PolyA	TRANSCRIPTOMIC	2	2019-11-13	3073	2316	Homo sapiens	2019-12-31	SRR10402438	SRS5613887	SRP227528	RA_A_2									Synovium		public	ILLUMINA						
AMPLICON	204	PRJNA579147	SAMN13104647	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122923	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos11C.16S	2019-11-11	36	20	human gut metagenome	2019-11-12	SRR10426686	SRS5632721	SRP229454	cos11C.16S	64	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	204	PRJNA579147	SAMN13104646	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122922	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos11B.16S	2019-11-11	40	24	human gut metagenome	2019-11-12	SRR10426687	SRS5632720	SRP229454	cos11B.16S	63	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	209	PRJNA579147	SAMN13104645	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122921	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos9D.16S	2019-11-11	17	10	human gut metagenome	2019-11-12	SRR10426688	SRS5632719	SRP229454	cos9D.16S	62	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	210	PRJNA579147	SAMN13104644	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122920	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos9C.16S	2019-11-11	19	11	human gut metagenome	2019-11-12	SRR10426689	SRS5632718	SRP229454	cos9C.16S	61	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	280	PRJNA579147	SAMN13104590	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122919	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	147B.16S	2019-11-11	7	4	human gut metagenome	2019-11-12	SRR10426690	SRS5632717	SRP229454	147B.16S	7	0_Healthy	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	0_baseline		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	210	PRJNA579147	SAMN13104643	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122918	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos9B.16S	2019-11-11	17	10	human gut metagenome	2019-11-12	SRR10426691	SRS5632716	SRP229454	cos9B.16S	60	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	210	PRJNA579147	SAMN13104642	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122917	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos8C.16S	2019-11-11	14	8	human gut metagenome	2019-11-12	SRR10426692	SRS5632715	SRP229454	cos8C.16S	59	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	210	PRJNA579147	SAMN13104641	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122916	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos8B.16S	2019-11-11	15	9	human gut metagenome	2019-11-12	SRR10426693	SRS5632714	SRP229454	cos8B.16S	58	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	204	PRJNA579147	SAMN13104640	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122915	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos7D.16S	2019-11-11	35	20	human gut metagenome	2019-11-12	SRR10426694	SRS5632713	SRP229454	cos7D.16S	57	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	209	PRJNA579147	SAMN13104639	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122914	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos7C.16S	2019-11-11	11	6	human gut metagenome	2019-11-12	SRR10426695	SRS5632712	SRP229454	cos7C.16S	56	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	210	PRJNA579147	SAMN13104638	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122913	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos7B.16S	2019-11-11	9	5	human gut metagenome	2019-11-12	SRR10426696	SRS5632711	SRP229454	cos7B.16S	55	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	203	PRJNA579147	SAMN13104637	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122912	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos6D.16S	2019-11-11	59	35	human gut metagenome	2019-11-12	SRR10426697	SRS5632710	SRP229454	cos6D.16S	54	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	209	PRJNA579147	SAMN13104636	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122911	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos6C.16S	2019-11-11	22	13	human gut metagenome	2019-11-12	SRR10426698	SRS5632709	SRP229454	cos6C.16S	53	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	209	PRJNA579147	SAMN13104635	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122910	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos6B.16S	2019-11-11	19	11	human gut metagenome	2019-11-12	SRR10426699	SRS5632708	SRP229454	cos6B.16S	52	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	203	PRJNA579147	SAMN13104634	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122909	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos3D.16S	2019-11-11	47	27	human gut metagenome	2019-11-12	SRR10426700	SRS5632707	SRP229454	cos3D.16S	51	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	280	PRJNA579147	SAMN13104589	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122908	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	125B.16S	2019-11-11	7	4	human gut metagenome	2019-11-12	SRR10426701	SRS5632706	SRP229454	125B.16S	6	0_Healthy	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	0_baseline		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	210	PRJNA579147	SAMN13104633	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122907	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos3C.16S	2019-11-11	16	9	human gut metagenome	2019-11-12	SRR10426702	SRS5632705	SRP229454	cos3C.16S	50	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	207	PRJNA579147	SAMN13104632	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122906	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos3B.16S	2019-11-11	16	9	human gut metagenome	2019-11-12	SRR10426703	SRS5632704	SRP229454	cos3B.16S	49	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	204	PRJNA579147	SAMN13104631	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122905	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos2D.16S	2019-11-11	40	23	human gut metagenome	2019-11-12	SRR10426704	SRS5632703	SRP229454	cos2D.16S	48	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	203	PRJNA579147	SAMN13104630	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122904	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos2C.16S	2019-11-11	34	20	human gut metagenome	2019-11-12	SRR10426705	SRS5632702	SRP229454	cos2C.16S	47	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	203	PRJNA579147	SAMN13104629	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122903	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	cos2B.16S	2019-11-11	36	21	human gut metagenome	2019-11-12	SRR10426706	SRS5632701	SRP229454	cos2B.16S	46	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	210	PRJNA579147	SAMN13104628	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122902	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	372C.16S	2019-11-11	14	8	human gut metagenome	2019-11-12	SRR10426707	SRS5632700	SRP229454	372C.16S	45	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	211	PRJNA579147	SAMN13104627	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122901	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	372B.16S	2019-11-11	10	6	human gut metagenome	2019-11-12	SRR10426708	SRS5632699	SRP229454	372B.16S	44	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	283	PRJNA579147	SAMN13104626	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122900	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	368C.16S	2019-11-11	17	10	human gut metagenome	2019-11-12	SRR10426709	SRS5632698	SRP229454	368C.16S	43	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	284	PRJNA579147	SAMN13104625	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122899	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	368B.16S	2019-11-11	16	9	human gut metagenome	2019-11-12	SRR10426710	SRS5632697	SRP229454	368B.16S	42	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	285	PRJNA579147	SAMN13104624	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122898	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	363C.16S	2019-11-11	17	10	human gut metagenome	2019-11-12	SRR10426711	SRS5632696	SRP229454	363C.16S	41	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	283	PRJNA579147	SAMN13104588	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122897	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	123B.16S	2019-11-11	6	3	human gut metagenome	2019-11-12	SRR10426712	SRS5632695	SRP229454	123B.16S	5	0_Healthy	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	0_baseline		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	283	PRJNA579147	SAMN13104623	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122896	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	363B.16S	2019-11-11	28	16	human gut metagenome	2019-11-12	SRR10426713	SRS5632694	SRP229454	363B.16S	40	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	283	PRJNA579147	SAMN13104622	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122895	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	361C.16S	2019-11-11	23	13	human gut metagenome	2019-11-12	SRR10426714	SRS5632693	SRP229454	361C.16S	39	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	283	PRJNA579147	SAMN13104621	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122894	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	361B.16S	2019-11-11	26	15	human gut metagenome	2019-11-12	SRR10426715	SRS5632692	SRP229454	361B.16S	38	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	211	PRJNA579147	SAMN13104620	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122893	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	352C.16S	2019-11-11	36	21	human gut metagenome	2019-11-12	SRR10426716	SRS5632691	SRP229454	352C.16S	37	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	211	PRJNA579147	SAMN13104619	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122892	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	352B.16S	2019-11-11	23	13	human gut metagenome	2019-11-12	SRR10426717	SRS5632690	SRP229454	352B.16S	36	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	286	PRJNA579147	SAMN13104618	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122891	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	343C.16S	2019-11-11	19	11	human gut metagenome	2019-11-12	SRR10426718	SRS5632689	SRP229454	343C.16S	35	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	285	PRJNA579147	SAMN13104617	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122890	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	343B.16S	2019-11-11	17	10	human gut metagenome	2019-11-12	SRR10426719	SRS5632688	SRP229454	343B.16S	34	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	286	PRJNA579147	SAMN13104616	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122889	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	338C.16S	2019-11-11	20	12	human gut metagenome	2019-11-12	SRR10426720	SRS5632687	SRP229454	338C.16S	33	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	287	PRJNA579147	SAMN13104615	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122888	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	338B.16S	2019-11-11	25	14	human gut metagenome	2019-11-12	SRR10426721	SRS5632686	SRP229454	338B.16S	32	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	282	PRJNA579147	SAMN13104614	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122887	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	332D.16S	2019-11-11	22	13	human gut metagenome	2019-11-12	SRR10426722	SRS5632685	SRP229454	332D.16S	31	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	283	PRJNA579147	SAMN13104587	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122886	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	100B.16S	2019-11-11	8	5	human gut metagenome	2019-11-12	SRR10426723	SRS5632684	SRP229454	100B.16S	4	0_Healthy	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	0_baseline		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
AMPLICON	281	PRJNA579147	SAMN13104613	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7122885	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	332C.16S	2019-11-11	30	18	human gut metagenome	2019-11-12	SRR10426724	SRS5632683	SRP229454	332C.16S	30	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		16S	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
