Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	biomaterial_provider	cell_type	disease_state	isolate	sex	source_name	tissue	Consent	Platform
ChIP-Seq	GRCH37.P13	72	PRJNA510655	SAMN10612676		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162033	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	550	98	Homo sapiens	2019-03-06	SRR8351071	SRS4171280	SRP173837	GSM3520050							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	70	PRJNA510655	SAMN10612677		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162032	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	615	110	Homo sapiens	2019-03-06	SRR8351070	SRS4171281	SRP173837	GSM3520049							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GCF_000001405.25	75	PRJNA510655	SAMN10612675		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162034	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2019-09-19	15	3	Homo sapiens	2019-09-19	SRR8351072	SRS4171282	SRP173837	GSM3520051							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612674		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162035	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	999	173	Homo sapiens	2019-03-06	SRR8351073	SRS4171283	SRP173837	GSM3520052							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	74	PRJNA510655	SAMN10612724		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162036	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	783	153	Homo sapiens	2019-03-06	SRR8351074	SRS4171284	SRP173837	GSM3520053							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	71	PRJNA510655	SAMN10612722		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162037	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	582	117	Homo sapiens	2019-03-06	SRR8351075	SRS4171285	SRP173837	GSM3520054							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	68	PRJNA510655	SAMN10612721		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162038	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	498	88	Homo sapiens	2019-03-06	SRR8351076	SRS4171286	SRP173837	GSM3520055							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	74	PRJNA510655	SAMN10612720		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162039	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1320	230	Homo sapiens	2019-03-06	SRR8351077	SRS4171287	SRP173837	GSM3520056							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	73	PRJNA510655	SAMN10612719		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162040	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	473	93	Homo sapiens	2019-03-06	SRR8351078	SRS4171288	SRP173837	GSM3520057							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612717		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162042	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1209	200	Homo sapiens	2019-03-06	SRR8351080	SRS4171289	SRP173837	GSM3520059							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	74	PRJNA510655	SAMN10612718		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162041	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1298	213	Homo sapiens	2019-03-06	SRR8351079	SRS4171290	SRP173837	GSM3520058							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612715		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162044	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1579	270	Homo sapiens	2019-03-06	SRR8351082	SRS4171291	SRP173837	GSM3520061							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	66	PRJNA510655	SAMN10612716		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162043	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	135	27	Homo sapiens	2019-03-06	SRR8351081	SRS4171292	SRP173837	GSM3520060							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	73	PRJNA510655	SAMN10612713		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162046	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	538	106	Homo sapiens	2019-03-06	SRR8351084	SRS4171293	SRP173837	GSM3520063							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612714		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162045	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1585	281	Homo sapiens	2019-03-06	SRR8351083	SRS4171294	SRP173837	GSM3520062							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612712		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162047	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1535	267	Homo sapiens	2019-03-06	SRR8351085	SRS4171295	SRP173837	GSM3520064							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GCF_000001405.25	75	PRJNA510655	SAMN10612711		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162048	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2019-09-19	47	8	Homo sapiens	2019-09-19	SRR8351086	SRS4171296	SRP173837	GSM3520065							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612710		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162049	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	802	150	Homo sapiens	2019-03-06	SRR8351087	SRS4171297	SRP173837	GSM3520066							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GCF_000001405.25	75	PRJNA510655	SAMN10612709		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162050	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2019-09-19	27	5	Homo sapiens	2019-09-19	SRR8351088	SRS4171298	SRP173837	GSM3520067							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	74	PRJNA510655	SAMN10612708		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162051	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	899	166	Homo sapiens	2019-03-06	SRR8351089	SRS4171299	SRP173837	GSM3520068							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612707		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162052	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1345	236	Homo sapiens	2019-03-06	SRR8351090	SRS4171300	SRP173837	GSM3520069							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GCF_000001405.25	75	PRJNA510655	SAMN10612706		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162053	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2019-09-19	337	57	Homo sapiens	2019-09-19	SRR8351091	SRS4171301	SRP173837	GSM3520070							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612705		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162054	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1504	259	Homo sapiens	2019-03-06	SRR8351092	SRS4171302	SRP173837	GSM3520071							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612704		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162055	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1158	212	Homo sapiens	2019-03-06	SRR8351093	SRS4171303	SRP173837	GSM3520072							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612702		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162057	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1087	201	Homo sapiens	2019-03-06	SRR8351095	SRS4171304	SRP173837	GSM3520074							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612703		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162056	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1616	280	Homo sapiens	2019-03-06	SRR8351094	SRS4171305	SRP173837	GSM3520073							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GCF_000001405.25	75	PRJNA510655	SAMN10612701		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162058	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2019-09-19	58	10	Homo sapiens	2019-09-19	SRR8351096	SRS4171306	SRP173837	GSM3520075							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612695		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162060	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1305	230	Homo sapiens	2019-03-06	SRR8351098	SRS4171307	SRP173837	GSM3520077							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612700		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162059	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	950	178	Homo sapiens	2019-03-06	SRR8351097	SRS4171308	SRP173837	GSM3520076							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612694		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162061	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1204	216	Homo sapiens	2019-03-06	SRR8351099	SRS4171309	SRP173837	GSM3520078							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612699		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162062	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1326	235	Homo sapiens	2019-03-06	SRR8351100	SRS4171310	SRP173837	GSM3520079							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612698		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162063	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	999	179	Homo sapiens	2019-03-06	SRR8351101	SRS4171311	SRP173837	GSM3520080							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612696		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162065	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1280	221	Homo sapiens	2019-03-06	SRR8351103	SRS4171312	SRP173837	GSM3520082							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612697		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162064	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1050	191	Homo sapiens	2019-03-06	SRR8351102	SRS4171313	SRP173837	GSM3520081							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	71	PRJNA510655	SAMN10612693		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162066	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	273	53	Homo sapiens	2019-03-06	SRR8351104	SRS4171314	SRP173837	GSM3520083							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612692		GEO	bam sra	gs s3	gs.US s3.us-east-1	SRX5162067	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	1487	258	Homo sapiens	2019-03-06	SRR8351105	SRS4171315	SRP173837	GSM3520084							CD14+ monocytes	peripheral blood	public	ILLUMINA
ChIP-Seq	GRCH37.P13	75	PRJNA510655	SAMN10612691		GEO	bam sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162068	0	NextSeq 500	SINGLE	ChIP	GENOMIC		2018-12-18	746	143	Homo sapiens	2019-03-06	SRR8351106	SRS4171316	SRP173837	GSM3520085							CD14+ monocytes	peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612865		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162167	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4576	3576	Homo sapiens	2019-03-06	SRR8351205	SRS4171384	SRP173842	GSM3520102			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612863		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162169	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4652	3680	Homo sapiens	2019-03-06	SRR8351207	SRS4171385	SRP173842	GSM3520104			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612862		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5162170	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4688	3597	Homo sapiens	2019-03-06	SRR8351208	SRS4171386	SRP173842	GSM3520105			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612861		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162171	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4581	3609	Homo sapiens	2019-03-06	SRR8351209	SRS4171387	SRP173842	GSM3520106			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612860		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162172	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4689	3617	Homo sapiens	2019-03-06	SRR8351210	SRS4171388	SRP173842	GSM3520107			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612859		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162173	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4678	3625	Homo sapiens	2019-03-06	SRR8351211	SRS4171389	SRP173842	GSM3520108			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612858		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5162174	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4536	3443	Homo sapiens	2019-03-06	SRR8351212	SRS4171390	SRP173842	GSM3520109			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612835		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162175	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4539	3448	Homo sapiens	2019-03-06	SRR8351213	SRS4171391	SRP173842	GSM3520110			CD14+ monocytes	Healthy donor			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612834		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5162176	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4666	3669	Homo sapiens	2019-03-06	SRR8351214	SRS4171392	SRP173842	GSM3520111			CD14+ monocytes	Raynaud's phenomenon			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612833		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162177	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4666	3632	Homo sapiens	2019-03-06	SRR8351215	SRS4171393	SRP173842	GSM3520112			CD14+ monocytes	Raynaud's phenomenon			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612832		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162178	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4639	3659	Homo sapiens	2019-03-06	SRR8351216	SRS4171394	SRP173842	GSM3520113			CD14+ monocytes	Raynaud's phenomenon			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612831		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5162179	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4667	3667	Homo sapiens	2019-03-06	SRR8351217	SRS4171395	SRP173842	GSM3520114			CD14+ monocytes	Raynaud's phenomenon			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612830		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5162180	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4503	3461	Homo sapiens	2019-03-06	SRR8351218	SRS4171396	SRP173842	GSM3520115			CD14+ monocytes	Raynaud's phenomenon			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612829		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX5162181	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4601	3629	Homo sapiens	2019-03-06	SRR8351219	SRS4171397	SRP173842	GSM3520116			CD14+ monocytes	Raynaud's phenomenon			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612828		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162182	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4600	3624	Homo sapiens	2019-03-06	SRR8351220	SRS4171398	SRP173842	GSM3520117			CD14+ monocytes	Raynaud's phenomenon + ANA			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612827		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162183	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4585	3210	Homo sapiens	2019-03-06	SRR8351221	SRS4171399	SRP173842	GSM3520118			CD14+ monocytes	Raynaud's phenomenon + ANA			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612825		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162185	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4693	3685	Homo sapiens	2019-03-06	SRR8351223	SRS4171400	SRP173842	GSM3520120			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612826		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162184	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4692	3621	Homo sapiens	2019-03-06	SRR8351222	SRS4171401	SRP173842	GSM3520119			CD14+ monocytes	Raynaud's phenomenon + ANA			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612824		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162186	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4555	3570	Homo sapiens	2019-03-06	SRR8351224	SRS4171402	SRP173842	GSM3520121			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612823		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162187	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4656	3646	Homo sapiens	2019-03-06	SRR8351225	SRS4171403	SRP173842	GSM3520122			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612822		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162188	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4635	3618	Homo sapiens	2019-03-06	SRR8351226	SRS4171404	SRP173842	GSM3520123			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612820		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162190	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4671	3669	Homo sapiens	2019-03-06	SRR8351228	SRS4171405	SRP173842	GSM3520125			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612821		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162189	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4697	3683	Homo sapiens	2019-03-06	SRR8351227	SRS4171406	SRP173842	GSM3520124			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612819		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162191	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4569	3202	Homo sapiens	2019-03-06	SRR8351229	SRS4171407	SRP173842	GSM3520126			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612818		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162192	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4708	3599	Homo sapiens	2019-03-06	SRR8351230	SRS4171408	SRP173842	GSM3520127			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612894		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162193	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4698	3586	Homo sapiens	2019-03-06	SRR8351231	SRS4171409	SRP173842	GSM3520128			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612893		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162194	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4602	3609	Homo sapiens	2019-03-06	SRR8351232	SRS4171410	SRP173842	GSM3520129			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612892		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162195	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4684	3566	Homo sapiens	2019-03-06	SRR8351233	SRS4171411	SRP173842	GSM3520130			CD14+ monocytes	early systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612876		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162197	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4654	3624	Homo sapiens	2019-03-06	SRR8351235	SRS4171412	SRP173842	GSM3520132			CD14+ monocytes	non-cutaneous systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
RNA-Seq		180	PRJNA510657	SAMN10612877		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5162196	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2018-12-18	4587	3593	Homo sapiens	2019-03-06	SRR8351234	SRS4171413	SRP173842	GSM3520131			CD14+ monocytes	non-cutaneous systemic sclerosis			CD14+ monocytes	Peripheral blood	public	ILLUMINA
